[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||cspanid=||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_access_control.go:25||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 58||rows=1||current_time=2022-06-18 16:19:25||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||proc_time=0||spanid=a205a150380704bb
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||sql=SELECT * FROM `gateway_service_load_balance` WHERE `gateway_service_load_balance`.`service_id` = 58||current_time=2022-06-18 16:19:25||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||cspanid=||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_load_balance.go:32||proc_time=0||spanid=a205a150380704bb||rows=1
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||sql=SELECT * FROM `gateway_service_http_rule` WHERE `gateway_service_http_rule`.`service_id` = 57||rows=0||proc_time=0||current_time=2022-06-18 16:19:25||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||cspanid=||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_http_rule.go:26||spanid=a205a150380704bb
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_tcp_rule.go:20||rows=1||current_time=2022-06-18 16:19:25||cspanid=||sql=SELECT * FROM `gateway_service_tcp_rule` WHERE `gateway_service_tcp_rule`.`service_id` = 57||proc_time=0||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||spanid=a205a150380704bb
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||rows=0||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||spanid=a205a150380704bb||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_grpc_rule.go:21||sql=SELECT * FROM `gateway_service_grpc_rule` WHERE `gateway_service_grpc_rule`.`service_id` = 57||proc_time=0||current_time=2022-06-18 16:19:25||cspanid=
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||spanid=a205a150380704bb||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 57||current_time=2022-06-18 16:19:25||cspanid=||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_access_control.go:25||rows=1||proc_time=0
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||cspanid=||spanid=a205a150380704bb||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_load_balance.go:32||sql=SELECT * FROM `gateway_service_load_balance` WHERE `gateway_service_load_balance`.`service_id` = 57||rows=1||proc_time=0||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||current_time=2022-06-18 16:19:25
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||current_time=2022-06-18 16:19:25||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||spanid=a205a150380704bb||proc_time=0||sql=SELECT * FROM `gateway_service_http_rule` WHERE `gateway_service_http_rule`.`service_id` = 56||rows=1||cspanid=||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_http_rule.go:26
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||current_time=2022-06-18 16:19:25||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_tcp_rule.go:20||proc_time=0||cspanid=||spanid=a205a150380704bb||sql=SELECT * FROM `gateway_service_tcp_rule` WHERE `gateway_service_tcp_rule`.`service_id` = 56||rows=0
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||spanid=a205a150380704bb||sql=SELECT * FROM `gateway_service_grpc_rule` WHERE `gateway_service_grpc_rule`.`service_id` = 56||current_time=2022-06-18 16:19:25||cspanid=||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_grpc_rule.go:21||rows=0||proc_time=0
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_access_control.go:25||proc_time=0||current_time=2022-06-18 16:19:25||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||cspanid=||spanid=a205a150380704bb||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 56||rows=1
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_load_balance.go:32||sql=SELECT * FROM `gateway_service_load_balance` WHERE `gateway_service_load_balance`.`service_id` = 56||rows=1||proc_time=0||cspanid=||spanid=a205a150380704bb||current_time=2022-06-18 16:19:25||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_request_out||method=GET||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"total\":6,\"list\":[{\"id\":61,\"service_name\":\"test_https_server\",\"service_desc\":\"测试https服务\",\"load_type\":0,\"service_addr\":\"127.0.0.1:4433/test_https_server\",\"qps\":0,\"qpd\":0,\"total_node\":2},{\"id\":60,\"service_name\":\"test_strip_uri\",\"service_desc\":\"测试路径接入\",\"load_type\":0,\"service_addr\":\"127.0.0.1:8080/test_strip_uri\",\"qps\":0,\"qpd\":0,\"total_node\":2},{\"id\":59,\"service_name\":\"test.com:8080\",\"service_desc\":\"测试域名接入\",\"load_type\":0,\"service_addr\":\"test.com\",\"qps\":0,\"qpd\":0,\"total_node\":2},{\"id\":58,\"service_name\":\"test_grpc_service\",\"service_desc\":\"测试GRPC服务\",\"load_type\":2,\"service_addr\":\"127.0.0.1:8012\",\"qps\":0,\"qpd\":0,\"total_node\":1},{\"id\":57,\"service_name\":\"test_tcp_service\",\"service_desc\":\"测试TCP代理\",\"load_type\":1,\"service_addr\":\"127.0.0.1:8011\",\"qps\":0,\"qpd\":0,\"total_node\":1},{\"id\":56,\"service_name\":\"test_http_service\",\"service_desc\":\"测试HTTP代理\",\"load_type\":0,\"service_addr\":\"127.0.0.1:4433/test_http_service\",\"qps\":0,\"qpd\":0,\"total_node\":2}]},\"trace_id\":\"c0a82bdd62ad8a8d9100acbb104dc7b0\",\"stack\":null}||proc_time=0.028623833||cspanid=||spanid=a205a150380704bb||uri=/service/service_list?page_size=10&page_no=1||args=map[]||from=127.0.0.1||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0
